results,reviews,rating,countyState,fips,Arating,tax_rating,satisfaction/dollar,Market value
14,42,3.5,"Menard County, TX",48327,5.1675,789,152.685050798258,5.1
18,25,3.5,"Franklin County, IL",17055,5.1675,802,155.200774068699,5.1
50,252,3.5,"Morgan County, MO",29141,5.1675,811,156.942428640542,5.1
16,34,3.5,"Rock County, MN",27133,5.1675,847,163.909046927915,5.1
35,243,3.5,"Gallatin County, KY",21077,5.1675,860,166.424770198355,5.1
24,46,3.5,"Andrews County, TX",48003,5.1675,864,167.198838896952,5.1
34,164,3.5,"Posey County, IN",18129,5.1675,913,176.681180454765,5.1
18,101,3.5,"Bingham County, ID",16011,5.1675,926,179.196903725206,5.1
50,237,3.5,"Lake County, CO",8065,5.1675,932,180.358006773101,5.1
10,39,3.5,"Norman County, MN",27107,5.1675,941,182.099661344944,5.1
45,376,3.5,"Cochise County, AZ",4003,5.1675,1023,197.968069666183,5.1
30,55,3.5,"Wilbarger County, TX",48487,5.1675,1044,202.031930333817,5.1
42,172,3.51,"Warrick County, IN",18173,5.20195,1080,207.614452272705,5.1
37,169,3.53,"Wabash County, IL",17185,5.27085,1212,229.943936936168,5.1
50,249,3.52,"Cole County, MO",29051,5.2364,1265,241.578183484837,5.1
11,46,3.55,"Nemaha County, NE",31127,5.33975,1367,256.004494592444,5.1
34,52,3.54,"Des Moines County, IA",19057,5.3053,1370,258.232333704032,5.1
24,34,3.54,"Henry County, IA",19087,5.3053,1380,260.117241249317,5.1
50,163,3.53,"New Castle County, DE",10003,5.27085,1456,276.236280675792,5.1
43,112,3.56,"San Patricio County, TX",48409,5.3742,1588,295.485839752893,5.1
50,150,3.56,"Sibley County, MN",27143,5.3742,1621,301.626288563879,5.1
14,71,3.57,"Yellowstone County, MT",30111,5.40865,1666,308.025107928966,5.1
23,80,3.57,"Lubbock County, TX",48303,5.40865,1813,335.203793922698,5.1
50,212,3.61,"Shelby County, TN",47157,5.54645,1930,347.970323359987,5.1
43,747,3.59,"Bureau County, IL",17011,5.47755,1995,364.213927759674,5.1
50,226,3.61,"Jackson County, OR",41029,5.54645,2076,374.293466992401,5.1
50,207,3.61,"Piatt County, IL",17147,5.54645,2135,384.930901747965,5.1
50,154,3.67,"Cecil County, MD",24015,5.75315,2370,411.948237052745,5.1
50,260,3.67,"Collier County, FL",12021,5.75315,2380,413.686415268158,5.1
39,139,3.67,"Manitowoc County, WI",55071,5.75315,2389,415.250775662029,5.1
37,118,3.66,"Tazewell County, IL",17179,5.7187,2409,421.249584695823,5.1
50,194,3.71,"Cass County, NE",31025,5.89095,2732,463.762211527852,5.1
50,219,3.71,"Macomb County, MI",26099,5.89095,2732,463.762211527852,5.1
50,145,3.73,"Bronx County, NY",36005,5.95985,2787,467.629218856179,5.1
50,173,3.73,"Douglas County, NE",31055,5.95985,2853,478.703323070212,5.1
50,148,3.81,"Carver County, MN",27019,6.23545,3077,493.468795355588,5.1
50,121,3.82,"Lehigh County, PA",42077,6.2699,3138,500.486451139572,5.1
50,126,3.84,"Worcester County, MA",25027,6.3388,3232,509.875686249763,5.1
50,142,4,"Windsor County, VT",50027,6.89,3768,546.879535558781,5.1
50,373,4.04,"Montgomery County, MD",24031,7.0278,3841,546.543726343948,5.1
50,291,4.05,"Delaware County, OH",39041,7.06225,3888,550.532762221672,5.1
50,245,4.35,"Middlesex County, MA",25017,8.09575,4506,556.588333384801,5.1
50,253,3.45,"Pike County, AL",1109,4.99525,310,62.0589560082078,5
48,179,3.45,"Barbour County, AL",1005,4.99525,314,62.8597167308943,5
27,65,3.46,"Natchitoches Parish, LA",22069,5.0297,335,66.6043700419508,5
18,41,3.47,"Rapides Parish, LA",22079,5.06415,475,93.7965897534631,5
38,187,3.47,"Crittenden County, KY",21055,5.06415,476,93.9940562582072,5
35,106,3.47,"Muhlenberg County, KY",21177,5.06415,501,98.9307188768105,5
14,25,3.46,"Appling County, GA",13001,5.0297,508,101.000059645705,5
44,187,3.45,"Webster County, KY",21233,4.99525,527,105.500225213953,5
17,24,3.47,"Dunklin County, MO",29069,5.06415,544,107.421778580808,5
31,58,3.45,"Newton County, TX",48351,4.99525,588,117.711826234923,5
19,40,3.45,"Unicoi County, TN",47171,4.99525,598,119.71372804164,5
38,168,3.45,"Gallatin County, IL",17059,4.99525,600,120.114108402983,5
13,47,3.46,"Atchison County, MO",29005,5.0297,704,139.968586595622,5
50,143,3.47,"Madison County, AL",1089,5.06415,709,140.00375186359,5
50,92,3.46,"Calhoun County, FL",12013,5.0297,716,142.354414776229,5
37,392,3.47,"Hancock County, GA",13141,5.06415,725,143.163215939496,5
50,310,3.47,"Faulkner County, AR",5045,5.06415,738,145.73028050117,5
50,174,3.47,"Taylor County, FL",12123,5.06415,740,146.125213510658,5
50,367,3.46,"Frio County, TX",48163,5.0297,749,148.915442272899,5
38,168,3.46,"Spencer County, IN",18147,5.0297,774,153.885917649164,5
39,170,3.46,"Vanderburgh County, IN",18163,5.0297,872,173.370181124123,5
37,166,3.47,"Daviess County, KY",21059,5.06415,944,186.408380478461,5
22,36,3.48,"Saline County, IL",17165,5.0986,956,187.502451653395,5
50,131,3.47,"Thomas County, GA",13275,5.06415,977,192.924775135018,5
45,187,3.5,"Mercer County, KY",21167,5.1675,1088,210.546686018384,5
9,21,3.5,"Lamar County, MS",28073,5.1675,1101,213.062409288824,5
19,235,3.5,"Franklin County, ID",16041,5.1675,1101,213.062409288824,5
35,80,3.5,"Pitt County, NC",37147,5.1675,1186,229.511369134011,5
44,169,3.5,"Paulding County, OH",39125,5.1675,1196,231.446540880503,5
42,115,3.51,"Kleberg County, TX",48273,5.20195,1265,243.178039004604,5
15,17,3.5,"Clay County, IA",19041,5.1675,1277,247.121432027092,5
9,13,3.5,"Davis County, IA",19051,5.1675,1363,263.763909046928,5
30,66,3.5,"Lee County, GA",13177,5.1675,1384,267.827769714562,5
11,57,3.5,"Schuyler County, IL",17169,5.1675,1442,279.051765844219,5
50,110,3.52,"Fayette County, TX",48149,5.2364,1517,289.702849285769,5
30,60,3.52,"Winona County, MN",27169,5.2364,1561,298.105568711328,5
50,91,3.54,"Fulton County, PA",42057,5.3053,1633,307.805402145025,5
41,103,3.54,"Union County, PA",42119,5.3053,1832,345.315062296194,5
45,87,3.57,"Scott County, IA",19163,5.40865,1888,349.070470450112,5
30,821,3.58,"Lawrence County, SD",46081,5.4431,1943,356.96569969319,5
14,75,3.61,"Douglas County, WI",55031,5.54645,2165,390.339766877913,5
50,103,3.66,"Tioga County, NY",36107,5.7187,2486,434.714183293406,5
50,110,3.67,"Carroll County, NH",33003,5.75315,2675,464.962672622824,5
50,197,3.71,"El Dorado County, CA",6017,5.89095,2772,470.552287831335,5
50,136,3.89,"Kenosha County, WI",55059,6.51105,3597,552.445458105835,5
50,118,3.95,"Rensselaer County, NY",36083,6.71775,3826,569.535930929255,5
50,260,3.97,"Denton County, TX",48121,6.78665,3855,568.026935233142,5
50,97,4.03,"Waukesha County, WI",55133,6.99335,4053,579.550573044392,5
50,868,4.06,"Alexandria, VA",51510,7.0967,4126,581.39698733214,5
50,331,4.16,"Dane County, WI",55025,7.4412,4279,575.04165994732,5
50,232,4.23,"DeKalb County, IL",17037,7.68235,4452,579.510175922732,5
22,47,3.41,"Vermilion Parish, LA",22113,4.85745,236,48.5851629970458,4.9
50,175,3.43,"Geneva County, AL",1061,4.92635,252,51.1534909212703,4.9
30,51,3.43,"Calcasieu Parish, LA",22019,4.92635,326,66.17475412831,4.9
23,101,3.43,"Barbour County, WV",54001,4.92635,339,68.8136246917089,4.9
12,104,3.42,"Braxton County, WV",54007,4.8919,351,71.7512622907255,4.9
6,12,3.42,"Dewey County, OK",40043,4.8919,353,72.1601013920972,4.9
50,752,3.42,"Poinsett County, AR",5111,4.8919,355,72.5689404934688,4.9
12,19,3.42,"Ashley County, AR",5003,4.8919,366,74.8175555510129,4.9
22,43,3.43,"Haskell County, OK",40061,4.92635,369,74.9033259918601,4.9
7,13,3.43,"Ouachita County, AR",5103,4.92635,374,75.918276208552,4.9
8,14,3.44,"Kinney County, TX",48271,4.9608,426,85.8732462506047,4.9
24,38,3.44,"Wise County, VA",51195,4.9608,447,90.1064344460571,4.9
50,84,3.44,"Hancock County, TN",47067,4.9608,472,95.145944202548,4.9
24,42,3.44,"Cameron Parish, LA",22023,4.9608,477,96.1538461538462,4.9
42,108,3.42,"Quitman County, GA",13239,4.8919,496,101.392097140171,4.9
31,62,3.44,"Graves County, KY",21083,4.9608,514,103.612320593453,4.9
33,94,3.44,"Bamberg County, SC",45009,4.9608,527,106.232865666828,4.9
50,252,3.44,"Torrance County, NM",35057,4.9608,532,107.240767618126,4.9
7,29,3.43,"Pleasants County, WV",54073,4.92635,533,108.193693099353,4.9
35,133,3.44,"Macon County, GA",13193,4.9608,568,114.497661667473,4.9
6,16,3.42,"Webster County, GA",13307,4.8919,587,119.994276252581,4.9
50,124,3.44,"Seminole County, GA",13253,4.9608,598,120.545073375262,4.9
17,39,3.44,"Carter County, OK",40019,4.9608,620,124.979841960974,4.9
17,40,3.44,"Garfield County, OK",40047,4.9608,664,133.849379132398,4.9
50,139,3.43,"Duplin County, NC",37061,4.92635,689,139.86013986014,4.9
32,77,3.44,"Noble County, OH",39121,4.9608,717,144.533139816159,4.9
22,48,3.43,"Nolan County, TX",48353,4.92635,722,146.558811290306,4.9
38,260,3.43,"Highland County, VA",51091,4.92635,778,157.926253717255,4.9
50,165,3.44,"Washington County, AR",5143,4.9608,959,193.315594258991,4.9
39,113,3.46,"Camden County, MO",29029,5.0297,960,190.866254448575,4.9
17,35,3.47,"Neosho County, KS",20133,5.06415,1079,213.066358618919,4.9
14,60,3.46,"Pike County, IL",17149,5.0297,1124,223.472572916874,4.9
32,98,3.47,"Houston County, GA",13153,5.06415,1197,236.367406178727,4.9
30,68,3.45,"Dougherty County, GA",13095,4.99525,1207,241.629548070667,4.9
50,185,3.48,"Williams County, OH",39171,5.0986,1310,256.9332758012,4.9
49,177,3.49,"Defiance County, OH",39039,5.13305,1368,266.508216362591,4.9
50,219,3.49,"Hillsdale County, MI",26059,5.13305,1369,266.703032310225,4.9
50,142,3.47,"Cumberland County, NC",37051,5.06415,1380,272.503776546903,4.9
41,195,3.48,"Plumas County, CA",6063,5.0986,1457,285.764719726984,4.9
50,153,3.48,"Forsyth County, NC",37067,5.0986,1462,286.745381085004,4.9
8,24,3.5,"Butte County, SD",46019,5.1675,1550,299.951620706338,4.9
10,39,3.5,"Clay County, MN",27027,5.1675,1571,304.015481373972,4.9
40,144,3.5,"Butler County, NE",31023,5.1675,1576,304.983067247218,4.9
49,230,3.53,"Walla Walla County, WA",53071,5.27085,1941,368.251799994308,4.9
39,145,3.56,"Jefferson County, NY",36045,5.3742,2082,387.406497711287,4.9
43,112,3.56,"Nueces County, TX",48355,5.3742,2090,388.895091362435,4.9
38,73,3.57,"Buffalo County, WI",55011,5.40865,2171,401.394063213556,4.9
50,129,3.58,"El Paso County, TX",48141,5.4431,2208,405.651191416656,4.9
41,149,3.59,"Seward County, NE",31159,5.47755,2395,437.239276683919,4.9
50,240,3.61,"Ellis County, TX",48139,5.54645,2550,459.753536045579,4.9
44,128,3.68,"Winnebago County, WI",55139,5.7876,2826,488.285299606054,4.9
49,199,3.7,"Champaign County, IL",17019,5.8565,2994,511.22684197046,4.9
46,151,3.71,"Calumet County, WI",55015,5.89095,3027,513.839024266035,4.9
50,117,3.89,"Plymouth County, MA",25023,6.51105,3782,580.858694066241,4.9
50,241,3.96,"Cape May County, NJ",34009,6.7522,3894,576.70092710524,4.9
50,136,4,"Schenectady County, NY",36093,6.89,4075,591.436865021771,4.9
50,60,4.04,"Litchfield County, CT",9005,7.0278,4202,597.91115285011,4.9
50,412,4.12,"Fort Bend County, TX",48157,7.3034,4300,588.766875701728,4.9
50,191,4.22,"Ulster County, NY",36111,7.6479,4473,584.866433923038,4.9
50,85,4.29,"Middlesex County, CT",9007,7.88905,4684,593.734353312503,4.9
50,161,4.35,"Bristol County, RI",44001,8.09575,4686,578.822221535991,4.9
50,320,4.48,"Santa Clara County, CA",6085,8.5436,4868,569.783229551945,4.9
50,118,3.41,"Marlboro County, SC",45069,4.85745,357,73.4953524997684,4.8
30,94,3.4,"Twiggs County, GA",13289,4.823,556,115.280945469625,4.8
25,118,3.4,"Live Oak County, TX",48297,4.823,616,127.721335268505,4.8
26,48,3.4,"Baker County, GA",13007,4.823,620,128.55069458843,4.8
50,131,3.41,"Cedar County, MO",29039,4.85745,625,128.668334208278,4.8
50,71,3.4,"Jackson County, FL",12063,4.823,633,131.246112378188,4.8
43,215,3.42,"Bates County, MO",29013,4.8919,717,146.568817841738,4.8
33,98,3.41,"Pulaski County, VA",51155,4.85745,737,151.725699698401,4.8
50,145,3.42,"Grady County, GA",13131,4.8919,767,156.78979537603,4.8
19,65,3.42,"Ralls County, MO",29173,4.8919,781,159.651669085631,4.8
17,36,3.41,"Washington County, KS",20201,4.85745,794,163.460251778196,4.8
50,112,3.41,"Henry County, MO",29083,4.85745,836,172.106763836993,4.8
29,52,3.4,"Mitchell County, GA",13205,4.823,862,178.726933443915,4.8
50,126,3.43,"Davidson County, NC",37057,4.92635,915,185.735889654612,4.8
45,87,3.42,"Gulf County, FL",12045,4.8919,937,191.54111899262,4.8
11,25,3.41,"Lincoln County, MN",27081,4.85745,1007,207.310420076378,4.8
18,27,3.44,"Lyon County, IA",19119,4.9608,1097,221.13368811482,4.8
50,85,3.42,"Clarion County, PA",42031,4.8919,1142,233.447126883215,4.8
30,98,3.43,"Curry County, OR",41015,4.92635,1287,261.248185776488,4.8
15,37,3.43,"Stevens County, WA",53065,4.92635,1304,264.69901651324,4.8
16,54,3.44,"Cuming County, NE",31039,4.9608,1439,290.074181583616,4.8
28,70,3.45,"Grant County, WA",53025,4.99525,1498,299.884890646114,4.8
11,21,3.45,"Kandiyohi County, MN",27067,4.99525,1503,300.885841549472,4.8
50,207,3.47,"Merced County, CA",6047,5.06415,1543,304.690816820197,4.8
20,85,3.45,"Del Norte County, CA",6015,4.99525,1545,309.293829137681,4.8
15,71,3.47,"Umatilla County, OR",41059,5.06415,1607,317.328673123821,4.8
50,120,3.48,"McLennan County, TX",48309,5.0986,1699,333.228729455145,4.8
30,131,3.48,"St. Lawrence County, NY",36089,5.0986,1759,344.996665751383,4.8
50,71,3.5,"Susquehanna County, PA",42115,5.1675,1870,361.877116594098,4.8
47,443,3.48,"Fredericksburg, VA",51630,5.0986,1881,368.924802887067,4.8
12,29,3.5,"Brookings County, SD",46011,5.1675,1923,372.133526850508,4.8
50,93,3.53,"Henry County, IL",17073,5.27085,2127,403.54022595976,4.8
34,64,3.53,"Herkimer County, NY",36043,5.27085,2198,417.01053909711,4.8
43,270,3.55,"Sangamon County, IL",17167,5.33975,2289,428.671754295613,4.8
46,89,3.55,"Rock Island County, IL",17161,5.33975,2331,436.537291071679,4.8
47,147,3.56,"Clinton County, NY",36019,5.3742,2407,447.880614789178,4.8
32,77,3.58,"Waupaca County, WI",55135,5.4431,2477,455.071558486892,4.8
14,29,3.61,"Marathon County, WI",55073,5.54645,2674,482.110178582697,4.8
11,40,3.64,"Cass County, ND",38017,5.6498,2776,491.344826365535,4.8
40,132,3.63,"Outagamie County, WI",55087,5.61535,2842,506.112708913959,4.8
50,414,3.64,"Charles County, MD",24017,5.6498,2868,507.628588622606,4.8
50,93,3.74,"Onondaga County, NY",36067,5.9943,3383,564.36948434346,4.8
50,168,3.92,"Cumberland County, NJ",34011,6.6144,3905,590.378567972908,4.8
50,96,4,"Ozaukee County, WI",55089,6.89,4131,599.564586357039,4.8
50,102,4.15,"Cheshire County, NH",33005,7.40675,4508,608.634016268944,4.8
23,93,3.37,"Covington County, AL",1039,4.71965,293,62.080874641128,4.7
33,61,3.36,"Beauregard Parish, LA",22011,4.6852,294,62.750789720823,4.7
50,750,3.38,"St. Francis County, AR",5123,4.7541,355,74.6723880440041,4.7
49,137,3.38,"Cleburne County, AL",1029,4.7541,374,78.6689383900213,4.7
47,154,3.36,"Cherokee County, AL",1019,4.6852,388,82.8139673866644,4.7
50,750,3.36,"Cross County, AR",5037,4.6852,399,85.1617860496884,4.7
8,12,3.38,"Union County, AR",5139,4.7541,421,88.5551418775373,4.7
25,47,3.36,"Livingston County, KY",21139,4.6852,483,103.090583112781,4.7
50,309,3.36,"White County, AR",5145,4.6852,491,104.79808759498,4.7
38,100,3.37,"Hancock County, WV",54029,4.71965,512,108.482620533302,4.7
8,58,3.38,"Esmeralda County, NV",32009,4.7541,527,110.851685913212,4.7
23,43,3.37,"Echols County, GA",13101,4.71965,553,117.169705380696,4.7
50,180,3.37,"Houston County, TN",47083,4.71965,606,128.399351646838,4.7
25,111,3.38,"Huerfano County, CO",8055,4.7541,612,128.730990092762,4.7
20,29,3.38,"Scotland County, MO",29199,4.7541,657,138.196504070171,4.7
19,61,3.39,"Chattahoochee County, GA",13053,4.78855,673,140.54358835138,4.7
18,32,3.39,"Coleman County, TX",48083,4.78855,678,141.587745768552,4.7
41,100,3.38,"Willacy County, TX",48489,4.7541,739,155.444773984561,4.7
50,126,3.37,"Falls County, TX",48145,4.71965,802,169.927854819743,4.7
26,36,3.37,"Madison County, TN",47113,4.71965,831,176.072378248387,4.7
50,148,3.39,"Hoke County, NC",37093,4.78855,915,191.080807342515,4.7
50,136,3.39,"Sumter County, GA",13261,4.78855,926,193.377953660294,4.7
10,36,3.4,"Jefferson County, ID",16051,4.823,943,195.521459672403,4.7
50,76,3.39,"Palo Pinto County, TX",48363,4.78855,977,204.02835931545,4.7
45,397,3.39,"Cache County, UT",49005,4.78855,983,205.281348216057,4.7
13,38,3.38,"Ferry County, WA",53019,4.7541,1005,211.3964788288,4.7
50,179,3.39,"Wakulla County, FL",12129,4.78855,1048,218.855394639296,4.7
23,33,3.39,"Jefferson County, PA",42065,4.78855,1127,235.353081830617,4.7
27,48,3.39,"Brown County, TX",48049,4.78855,1147,239.529711499306,4.7
11,12,3.41,"Osceola County, MI",26133,4.85745,1182,243.337553654695,4.7
28,111,3.41,"Chase County, KS",20017,4.85745,1184,243.749292324162,4.7
50,242,3.39,"Montgomery County, IA",19137,4.78855,1199,250.388948637897,4.7
12,39,3.42,"Tom Green County, TX",48451,4.8919,1230,251.436047343568,4.7
23,49,3.41,"Taylor County, TX",48441,4.85745,1381,284.305551266611,4.7
28,72,3.43,"Clinton County, PA",42035,4.92635,1465,297.380413490718,4.7
50,69,3.43,"Erath County, TX",48143,4.92635,1680,341.023272808469,4.7
29,95,3.48,"Shawano County, WI",55115,5.0986,2025,397.167849998039,4.7
50,299,3.5,"Lucas County, OH",39095,5.1675,2066,399.806482825351,4.7
50,121,3.58,"Lancaster County, PA",42071,5.4431,2737,502.838456026896,4.7
50,112,3.6,"Ingham County, MI",26065,5.512,2791,506.349782293179,4.7
50,134,3.66,"Ogle County, IL",17141,5.7187,3105,542.955566824628,4.7
50,92,3.73,"Walworth County, WI",55127,5.95985,3427,575.014471840734,4.7
50,439,4.11,"Howard County, MD",24027,7.26895,4561,627.463388797557,4.7
50,742,4.24,"Arlington County, VA",51013,7.7168,4798,621.760315156542,4.7
50,141,4.29,"New Haven County, CT",9009,7.88905,4863,616.424030776836,4.7
6,14,3.33,"Latimer County, OK",40077,4.58185,276,60.2376769208944,4.6
25,85,3.34,"Blaine County, OK",40011,4.6163,353,76.4681671468492,4.6
32,51,3.34,"Hickman County, KY",21105,4.6163,403,87.2993522951282,4.6
50,267,3.34,"Rich County, UT",49033,4.6163,471,102.029764096787,4.6
36,70,3.35,"Cumberland County, TN",47035,4.65075,503,108.154598720636,4.6
10,19,3.35,"Monroe County, MS",28095,4.65075,533,114.605171208945,4.6
43,88,3.33,"Stephens County, OK",40137,4.58185,534,116.546809694774,4.6
41,116,3.35,"Dooly County, GA",13093,4.65075,615,132.236736010321,4.6
37,175,3.34,"Hopkins County, KY",21107,4.6163,626,135.606438056452,4.6
50,140,3.36,"Decatur County, GA",13087,4.6852,670,143.003500384189,4.6
34,124,3.35,"Lyon County, KY",21143,4.65075,679,145.997957318712,4.6
25,49,3.36,"Fisher County, TX",48151,4.6852,761,162.426363869205,4.6
26,50,3.35,"Jones County, TX",48253,4.65075,808,173.735419018438,4.6
37,205,3.34,"Custer County, CO",8027,4.6163,826,178.931178649568,4.6
10,22,3.35,"Steuben County, IN",18151,4.65075,840,180.616029672633,4.6
18,36,3.36,"DeKalb County, IN",18033,4.6852,855,182.489541535047,4.6
41,172,3.37,"Henderson County, KY",21101,4.71965,874,185.183223332239,4.6
38,70,3.37,"Henry County, IN",18065,4.71965,910,192.810907588486,4.6
50,141,3.37,"Glades County, FL",12043,4.71965,944,200.014831608276,4.6
11,49,3.36,"Gilliam County, OR",41021,4.6852,995,212.370869973534,4.6
50,237,3.36,"Benton County, AR",5007,4.6852,998,213.011184154358,4.6
50,91,3.36,"Bay County, FL",12005,4.6852,1063,226.884658072227,4.6
50,113,3.36,"Henderson County, TX",48213,4.6852,1076,229.659352855801,4.6
8,13,3.38,"Bailey County, TX",48017,4.7541,1130,237.689573210492,4.6
8,12,3.38,"Coffey County, KS",20031,4.7541,1161,244.210260617152,4.6
20,81,3.38,"Morris County, KS",20127,4.7541,1166,245.261984392419,4.6
28,123,3.38,"Linn County, KS",20107,4.7541,1167,245.472329147473,4.6
8,18,3.38,"Hamlin County, SD",46057,4.7541,1183,248.837845228329,4.6
21,81,3.4,"Marion County, KS",20115,4.823,1354,280.738129794734,4.6
20,30,3.4,"Sioux County, IA",19167,4.823,1461,302.923491602737,4.6
38,92,3.39,"Hidalgo County, TX",48215,4.78855,1464,305.729291748024,4.6
11,15,3.41,"Gregg County, TX",48183,4.85745,1581,325.47941821326,4.6
50,255,3.42,"Butte County, CA",6007,4.8919,1647,336.678999979558,4.6
50,95,3.45,"Mercer County, IL",17131,4.99525,1952,390.771232671037,4.6
23,40,3.46,"Jackson County, WI",55053,5.0297,2017,401.017953357059,4.6
18,174,3.47,"Summit County, UT",49043,5.06415,2099,414.482193457935,4.6
50,124,3.48,"St. Lucie County, FL",12111,5.0986,2150,421.684383948535,4.6
42,169,3.51,"Pitkin County, CO",8097,5.20195,2584,496.736800622843,4.6
50,74,3.63,"Windham County, CT",9015,5.61535,3137,558.647279332544,4.6
50,321,3.63,"Manassas, VA",51683,5.61535,3176,565.59252762517,4.6
50,198,3.67,"Sarpy County, NE",31153,5.75315,3348,581.94206652008,4.6
50,130,3.95,"Chittenden County, VT",50007,6.71775,4256,633.545457928622,4.6
50,136,3.99,"Chester County, PA",42029,6.85555,4364,636.564535303513,4.6
50,742,3.3,"Lee County, AR",5077,4.4785,274,61.181199062186,4.5
25,91,3.32,"Henry County, AL",1067,4.5474,354,77.8466816202665,4.5
40,133,3.31,"Caldwell County, KY",21033,4.51295,416,92.1791732680397,4.5
16,26,3.31,"Le Flore County, OK",40079,4.51295,444,98.3835406995424,4.5
25,84,3.32,"Laurens County, GA",13175,4.5474,603,132.603245810793,4.5
21,42,3.33,"Glasscock County, TX",48173,4.58185,629,137.280792692908,4.5
31,65,3.32,"Worth County, GA",13321,4.5474,641,140.959669261556,4.5
50,129,3.31,"Stewart County, TN",47161,4.51295,641,142.035697271186,4.5
30,47,3.32,"Early County, GA",13099,4.5474,654,143.818445705238,4.5
9,29,3.33,"Grant County, ND",38037,4.58185,729,159.106037954102,4.5
13,30,3.31,"Wayne County, IL",17191,4.51295,729,161.535137770195,4.5
41,111,3.32,"Washington County, VA",51191,4.5474,758,166.688657254695,4.5
15,20,3.33,"Martin County, NC",37117,4.58185,807,176.129729257833,4.5
30,159,3.33,"White County, IL",17193,4.58185,813,177.439243973504,4.5
50,167,3.31,"Gadsden County, FL",12039,4.51295,817,181.034578269203,4.5
6,16,3.33,"Edwards County, IL",17047,4.58185,823,179.621768499624,4.5
24,48,3.33,"Callahan County, TX",48059,4.58185,828,180.713030762683,4.5
15,23,3.33,"Van Buren County, IA",19177,4.58185,939,204.939053002608,4.5
32,78,3.34,"Lafayette County, MS",28071,4.6163,972,210.558239282542,4.5
50,186,3.34,"Payne County, OK",40119,4.6163,973,210.774862985508,4.5
31,79,3.32,"Runnels County, TX",48399,4.5474,1013,222.764656726921,4.5
39,245,3.32,"Pueblo County, CO",8101,4.5474,1024,225.183621410037,4.5
50,94,3.34,"Allen County, IN",18003,4.6163,1053,228.104759222754,4.5
22,51,3.34,"Kingman County, KS",20095,4.6163,1108,240.019062885861,4.5
29,53,3.33,"Titus County, TX",48449,4.58185,1180,257.537894082085,4.5
47,218,3.35,"Petersburg, VA",51730,4.65075,1231,264.688491103585,4.5
38,88,3.37,"Cameron County, TX",48061,4.71965,1357,287.521320436897,4.5
13,28,3.35,"York County, NE",31185,4.65075,1457,313.282803848842,4.5
12,17,3.38,"Stanton County, NE",31167,4.7541,1581,332.555057739635,4.5
50,279,3.4,"Benton County, WA",53005,4.823,1828,379.017209205888,4.5
42,173,3.39,"Moultrie County, IL",17139,4.78855,1868,390.097211055539,4.5
24,811,3.44,"Pennington County, SD",46103,4.9608,2150,433.397839058216,4.5
20,62,3.45,"Oconto County, WI",55083,4.99525,2253,451.028477053201,4.5
45,90,3.48,"Broome County, NY",36007,5.0986,2529,496.018514886439,4.5
16,24,3.5,"Lincoln County, SD",46083,5.1675,2565,496.371552975327,4.5
9,15,3.5,"Eau Claire County, WI",55035,5.1675,2677,518.045476536043,4.5
36,129,3.57,"Brown County, WI",55009,5.40865,2976,550.229724607804,4.5
50,317,3.73,"Fairfax, VA",51600,5.95985,3733,626.358045923975,4.5
50,163,3.98,"Strafford County, NH",33017,6.8211,4524,663.236134934248,4.5
14,29,3.29,"Carlisle County, KY",21039,4.44405,379,85.2825688279835,4.4
28,92,3.27,"Houston County, AL",1069,4.37515,386,88.2255465526896,4.4
36,75,3.28,"Cotton County, OK",40033,4.4096,433,98.1948476052249,4.4
14,20,3.29,"Texas County, MO",29215,4.44405,481,108.234605821267,4.4
27,81,3.28,"Pontotoc County, OK",40123,4.4096,513,116.337082728592,4.4
12,17,3.29,"Conejos County, CO",8021,4.44405,533,119.935644288431,4.4
14,29,3.29,"Ballard County, KY",21007,4.44405,555,124.886083639923,4.4
17,25,3.29,"Weakley County, TN",47183,4.44405,586,131.861702726117,4.4
27,66,3.3,"Craighead County, AR",5031,4.4785,614,137.099475270738,4.4
27,52,3.3,"Clay County, GA",13061,4.4785,663,148.040638606676,4.4
9,17,3.28,"McHenry County, ND",38049,4.4096,683,154.889332365747,4.4
19,26,3.29,"Gibson County, TN",47053,4.44405,687,154.588719748878,4.4
25,90,3.3,"Benton County, MO",29015,4.4785,713,159.205090990287,4.4
7,10,3.29,"Marshall County, MN",27089,4.44405,718,161.564338835072,4.4
26,91,3.31,"Jim Wells County, TX",48249,4.51295,870,192.778559478833,4.4
8,14,3.31,"Young County, TX",48503,4.51295,886,196.323912296835,4.4
12,44,3.29,"Wilkin County, MN",27167,4.44405,932,209.718612526862,4.4
10,20,3.3,"Kingsbury County, SD",46077,4.4785,964,215.250641956012,4.4
24,43,3.31,"Lowndes County, GA",13185,4.51295,986,218.482367409344,4.4
42,56,3.3,"Comanche County, TX",48093,4.4785,1005,224.405492910573,4.4
50,117,3.3,"Anderson County, TX",48001,4.4785,1072,239.365859104611,4.4
20,54,3.3,"Labette County, KS",20099,4.4785,1118,249.637155297533,4.4
50,111,3.32,"Davie County, NC",37059,4.5474,1130,248.49364472006,4.4
47,236,3.31,"Page County, IA",19145,4.51295,1143,253.271141935984,4.4
34,161,3.32,"Matagorda County, TX",48321,4.5474,1164,255.97044464969,4.4
25,69,3.32,"Clay County, TX",48077,4.5474,1285,282.579056163962,4.4
31,43,3.32,"Hancock County, IL",17067,4.5474,1378,303.030303030303,4.4
